fips,date,RR,state,code
5,2020-02-05,0.0,Arkansas,AR
6,2020-02-05,0.5681034482758621,California,CA
8,2020-02-05,0.0,Colorado,CO
9,2020-02-05,0.0,Connecticut,CT
10,2020-02-05,0.0,Delaware,DE
11,2020-02-05,0.0,District Of Columbia,DC
12,2020-02-05,0.0,Florida,FL
29,2020-02-05,0.0,Missouri,MO
28,2020-02-05,0.0,Mississippi,MS
18,2020-02-05,0.0,Indiana,IN
19,2020-02-05,0.0,Iowa,IA
20,2020-02-05,0.0,Kansas,KS
21,2020-02-05,0.0,Kentucky,KY
22,2020-02-05,0.0,Louisiana,LA
23,2020-02-05,0.0,Maine,ME
24,2020-02-05,0.0,Maryland,MD
25,2020-02-05,0.0,Massachusetts,MA
26,2020-02-05,0.0,Michigan,MI
17,2020-02-05,0.1496078431372549,Illinois,IL
27,2020-02-05,0.0,Minnesota,MN
42,2020-02-05,0.0,Pennsylvania,PA
16,2020-02-05,0.0,Idaho,ID
45,2020-02-05,0.0,South Carolina,SC
41,2020-02-05,0.0,Oregon,OR
32,2020-02-05,0.0,Nevada,NV
33,2020-02-05,0.0,New Hampshire,NH
34,2020-02-05,0.0,New Jersey,NJ
35,2020-02-05,0.0,New Mexico,NM
36,2020-02-05,0.0,New York,NY
37,2020-02-05,0.0,North Carolina,NC
38,2020-02-05,0.0,North Dakota,ND
39,2020-02-05,0.0,Ohio,OH
40,2020-02-05,0.0,Oklahoma,OK
44,2020-02-05,0.0,Rhode Island,RI
30,2020-02-05,0.0,Montana,MT
56,2020-02-05,0.0,Wyoming,WY
46,2020-02-05,0.0,South Dakota,SD
47,2020-02-05,0.0,Tennessee,TN
48,2020-02-05,0.0,Texas,TX
49,2020-02-05,0.0,Utah,UT
50,2020-02-05,0.0,Vermont,VT
51,2020-02-05,0.0,Virginia,VA
53,2020-02-05,0.9353846153846151,Washington,WA
54,2020-02-05,0.0,West Virginia,WV
55,2020-02-05,0.0,Wisconsin,WI
31,2020-02-05,0.0,Nebraska,NE
16,2020-02-06,0.0,Idaho,ID
13,2020-02-06,0.0,Georgia,GA
30,2020-02-06,0.0,Montana,MT
11,2020-02-06,0.0,District Of Columbia,DC
9,2020-02-06,0.0,Connecticut,CT
8,2020-02-06,0.0,Colorado,CO
6,2020-02-06,0.5681034482758621,California,CA
5,2020-02-06,0.0,Arkansas,AR
1,2020-02-06,0.0,Alabama,AL
10,2020-02-06,0.0,Delaware,DE
17,2020-02-06,0.1496078431372549,Illinois,IL
24,2020-02-06,0.0,Maryland,MD
20,2020-02-06,0.0,Kansas,KS
21,2020-02-06,0.0,Kentucky,KY
22,2020-02-06,0.0,Louisiana,LA
23,2020-02-06,0.0,Maine,ME
4,2020-02-06,1.2253333333333332,Arizona,AZ
25,2020-02-06,0.0,Massachusetts,MA
26,2020-02-06,0.0,Michigan,MI
27,2020-02-06,0.0,Minnesota,MN
28,2020-02-06,0.0,Mississippi,MS
18,2020-02-06,0.0,Indiana,IN
19,2020-02-06,0.0,Iowa,IA
12,2020-02-06,0.0,Florida,FL
31,2020-02-06,0.0,Nebraska,NE
42,2020-02-06,0.0,Pennsylvania,PA
40,2020-02-06,0.0,Oklahoma,OK
39,2020-02-06,0.0,Ohio,OH
38,2020-02-06,0.0,North Dakota,ND
36,2020-02-06,0.0,New York,NY
35,2020-02-06,0.0,New Mexico,NM
34,2020-02-06,0.0,New Jersey,NJ
33,2020-02-06,0.0,New Hampshire,NH
29,2020-02-06,0.0,Missouri,MO
37,2020-02-06,0.0,North Carolina,NC
44,2020-02-06,0.0,Rhode Island,RI
41,2020-02-06,0.0,Oregon,OR
50,2020-02-06,0.0,Vermont,VT
47,2020-02-06,0.0,Tennessee,TN
48,2020-02-06,0.0,Texas,TX
49,2020-02-06,0.0,Utah,UT
32,2020-02-06,0.0,Nevada,NV
51,2020-02-06,0.0,Virginia,VA
53,2020-02-06,0.9353846153846151,Washington,WA
54,2020-02-06,0.0,West Virginia,WV
55,2020-02-06,0.0,Wisconsin,WI
56,2020-02-06,0.0,Wyoming,WY
45,2020-02-06,0.0,South Carolina,SC
46,2020-02-06,0.0,South Dakota,SD
16,2020-02-07,0.0,Idaho,ID
13,2020-02-07,0.0,Georgia,GA
12,2020-02-07,0.0,Florida,FL
11,2020-02-07,0.0,District Of Columbia,DC
17,2020-02-07,0.1496078431372549,Illinois,IL
6,2020-02-07,0.5681034482758621,California,CA
5,2020-02-07,0.0,Arkansas,AR
4,2020-02-07,1.2253333333333332,Arizona,AZ
9,2020-02-07,0.0,Connecticut,CT
1,2020-02-07,0.0,Alabama,AL
8,2020-02-07,0.0,Colorado,CO
18,2020-02-07,0.0,Indiana,IN
27,2020-02-07,0.0,Minnesota,MN
26,2020-02-07,0.0,Michigan,MI
25,2020-02-07,0.0,Massachusetts,MA
24,2020-02-07,0.0,Maryland,MD
28,2020-02-07,0.0,Mississippi,MS
22,2020-02-07,0.0,Louisiana,LA
21,2020-02-07,0.0,Kentucky,KY
20,2020-02-07,0.0,Kansas,KS
23,2020-02-07,0.0,Maine,ME
30,2020-02-07,0.0,Montana,MT
19,2020-02-07,0.0,Iowa,IA
29,2020-02-07,0.0,Missouri,MO
34,2020-02-07,0.0,New Jersey,NJ
31,2020-02-07,0.0,Nebraska,NE
10,2020-02-07,0.0,Delaware,DE
40,2020-02-07,0.0,Oklahoma,OK
39,2020-02-07,0.0,Ohio,OH
38,2020-02-07,0.0,North Dakota,ND
42,2020-02-07,0.0,Pennsylvania,PA
35,2020-02-07,0.0,New Mexico,NM
33,2020-02-07,0.0,New Hampshire,NH
37,2020-02-07,0.0,North Carolina,NC
44,2020-02-07,0.0,Rhode Island,RI
36,2020-02-07,0.0,New York,NY
46,2020-02-07,0.0,South Dakota,SD
41,2020-02-07,0.0,Oregon,OR
48,2020-02-07,0.0,Texas,TX
47,2020-02-07,0.0,Tennessee,TN
32,2020-02-07,0.0,Nevada,NV
56,2020-02-07,0.0,Wyoming,WY
55,2020-02-07,0.0,Wisconsin,WI
54,2020-02-07,0.0,West Virginia,WV
45,2020-02-07,0.0,South Carolina,SC
51,2020-02-07,0.0,Virginia,VA
50,2020-02-07,0.0,Vermont,VT
49,2020-02-07,0.0,Utah,UT
53,2020-02-07,0.9353846153846151,Washington,WA
29,2020-02-08,0.0,Missouri,MO
13,2020-02-08,0.0,Georgia,GA
1,2020-02-08,0.0,Alabama,AL
4,2020-02-08,1.2253333333333332,Arizona,AZ
5,2020-02-08,0.0,Arkansas,AR
6,2020-02-08,0.5681034482758621,California,CA
8,2020-02-08,0.0,Colorado,CO
10,2020-02-08,0.0,Delaware,DE
11,2020-02-08,0.0,District Of Columbia,DC
12,2020-02-08,0.0,Florida,FL
16,2020-02-08,0.0,Idaho,ID
25,2020-02-08,0.0,Massachusetts,MA
18,2020-02-08,0.0,Indiana,IN
17,2020-02-08,0.1496078431372549,Illinois,IL
26,2020-02-08,0.0,Michigan,MI
24,2020-02-08,0.0,Maryland,MD
23,2020-02-08,0.0,Maine,ME
27,2020-02-08,0.0,Minnesota,MN
21,2020-02-08,0.0,Kentucky,KY
20,2020-02-08,0.0,Kansas,KS
19,2020-02-08,0.0,Iowa,IA
28,2020-02-08,0.0,Mississippi,MS
9,2020-02-08,0.0,Connecticut,CT
56,2020-02-08,0.0,Wyoming,WY
22,2020-02-08,0.0,Louisiana,LA
44,2020-02-08,0.0,Rhode Island,RI
30,2020-02-08,0.0,Montana,MT
32,2020-02-08,0.0,Nevada,NV
41,2020-02-08,0.0,Oregon,OR
33,2020-02-08,0.0,New Hampshire,NH
34,2020-02-08,0.0,New Jersey,NJ
35,2020-02-08,0.0,New Mexico,NM
37,2020-02-08,0.0,North Carolina,NC
38,2020-02-08,0.0,North Dakota,ND
39,2020-02-08,0.0,Ohio,OH
40,2020-02-08,0.0,Oklahoma,OK
42,2020-02-08,0.0,Pennsylvania,PA
36,2020-02-08,0.0,New York,NY
45,2020-02-08,0.0,South Carolina,SC
48,2020-02-08,0.0,Texas,TX
55,2020-02-08,0.0,Wisconsin,WI
54,2020-02-08,0.0,West Virginia,WV
53,2020-02-08,0.9353846153846151,Washington,WA
51,2020-02-08,0.0,Virginia,VA
31,2020-02-08,0.0,Nebraska,NE
49,2020-02-08,0.0,Utah,UT
47,2020-02-08,0.0,Tennessee,TN
46,2020-02-08,0.0,South Dakota,SD
50,2020-02-08,0.0,Vermont,VT
17,2020-02-09,0.1496078431372549,Illinois,IL
4,2020-02-09,1.2253333333333332,Arizona,AZ
5,2020-02-09,0.0,Arkansas,AR
6,2020-02-09,0.5681034482758621,California,CA
8,2020-02-09,0.0,Colorado,CO
9,2020-02-09,0.0,Connecticut,CT
11,2020-02-09,0.0,District Of Columbia,DC
12,2020-02-09,0.0,Florida,FL
13,2020-02-09,0.0,Georgia,GA
16,2020-02-09,0.0,Idaho,ID
30,2020-02-09,0.0,Montana,MT
18,2020-02-09,0.0,Indiana,IN
20,2020-02-09,0.0,Kansas,KS
21,2020-02-09,0.0,Kentucky,KY
22,2020-02-09,0.0,Louisiana,LA
1,2020-02-09,0.0,Alabama,AL
23,2020-02-09,0.0,Maine,ME
24,2020-02-09,0.0,Maryland,MD
25,2020-02-09,0.0,Massachusetts,MA
26,2020-02-09,0.0,Michigan,MI
27,2020-02-09,0.0,Minnesota,MN
28,2020-02-09,0.0,Mississippi,MS
19,2020-02-09,0.0,Iowa,IA
29,2020-02-09,0.0,Missouri,MO
38,2020-02-09,0.0,North Dakota,ND
31,2020-02-09,0.0,Nebraska,NE
42,2020-02-09,0.0,Pennsylvania,PA
33,2020-02-09,0.0,New Hampshire,NH
34,2020-02-09,0.0,New Jersey,NJ
35,2020-02-09,0.0,New Mexico,NM
36,2020-02-09,0.0,New York,NY
37,2020-02-09,0.0,North Carolina,NC
39,2020-02-09,0.0,Ohio,OH
40,2020-02-09,0.0,Oklahoma,OK
41,2020-02-09,0.0,Oregon,OR
44,2020-02-09,0.0,Rhode Island,RI
56,2020-02-09,0.0,Wyoming,WY
10,2020-02-09,0.0,Delaware,DE
47,2020-02-09,0.0,Tennessee,TN
48,2020-02-09,0.0,Texas,TX
32,2020-02-09,0.0,Nevada,NV
49,2020-02-09,0.0,Utah,UT
50,2020-02-09,0.0,Vermont,VT
51,2020-02-09,0.0,Virginia,VA
53,2020-02-09,0.9353846153846151,Washington,WA
54,2020-02-09,0.0,West Virginia,WV
55,2020-02-09,0.0,Wisconsin,WI
45,2020-02-09,0.0,South Carolina,SC
46,2020-02-09,0.0,South Dakota,SD
12,2020-02-10,0.0,Florida,FL
11,2020-02-10,0.0,District Of Columbia,DC
10,2020-02-10,0.0,Delaware,DE
9,2020-02-10,0.0,Connecticut,CT
1,2020-02-10,0.0,Alabama,AL
6,2020-02-10,0.5681034482758621,California,CA
5,2020-02-10,0.0,Arkansas,AR
4,2020-02-10,1.2253333333333332,Arizona,AZ
13,2020-02-10,0.0,Georgia,GA
8,2020-02-10,0.0,Colorado,CO
16,2020-02-10,0.0,Idaho,ID
21,2020-02-10,0.0,Kentucky,KY
18,2020-02-10,0.0,Indiana,IN
19,2020-02-10,0.0,Iowa,IA
20,2020-02-10,0.0,Kansas,KS
22,2020-02-10,0.0,Louisiana,LA
23,2020-02-10,0.0,Maine,ME
24,2020-02-10,0.0,Maryland,MD
25,2020-02-10,0.0,Massachusetts,MA
26,2020-02-10,0.0,Michigan,MI
27,2020-02-10,0.0,Minnesota,MN
28,2020-02-10,0.0,Mississippi,MS
29,2020-02-10,0.0,Missouri,MO
56,2020-02-10,0.0,Wyoming,WY
17,2020-02-10,0.1496078431372549,Illinois,IL
44,2020-02-10,0.0,Rhode Island,RI
40,2020-02-10,0.0,Oklahoma,OK
39,2020-02-10,0.0,Ohio,OH
38,2020-02-10,0.0,North Dakota,ND
37,2020-02-10,0.0,North Carolina,NC
32,2020-02-10,0.0,Nevada,NV
35,2020-02-10,0.0,New Mexico,NM
34,2020-02-10,0.0,New Jersey,NJ
33,2020-02-10,0.0,New Hampshire,NH
41,2020-02-10,0.0,Oregon,OR
36,2020-02-10,0.0,New York,NY
42,2020-02-10,0.0,Pennsylvania,PA
30,2020-02-10,0.0,Montana,MT
45,2020-02-10,0.0,South Carolina,SC
46,2020-02-10,0.0,South Dakota,SD
47,2020-02-10,0.0,Tennessee,TN
49,2020-02-10,0.0,Utah,UT
50,2020-02-10,0.0,Vermont,VT
51,2020-02-10,0.0,Virginia,VA
53,2020-02-10,0.9353846153846151,Washington,WA
54,2020-02-10,0.0,West Virginia,WV
55,2020-02-10,0.0,Wisconsin,WI
31,2020-02-10,0.0,Nebraska,NE
48,2020-02-10,0.0,Texas,TX
12,2020-02-11,0.0,Florida,FL
11,2020-02-11,0.0,District Of Columbia,DC
10,2020-02-11,0.0,Delaware,DE
8,2020-02-11,0.0,Colorado,CO
29,2020-02-11,0.0,Missouri,MO
5,2020-02-11,0.0,Arkansas,AR
4,2020-02-11,1.2253333333333332,Arizona,AZ
1,2020-02-11,0.0,Alabama,AL
13,2020-02-11,0.0,Georgia,GA
6,2020-02-11,0.5681034482758621,California,CA
16,2020-02-11,0.0,Idaho,ID
25,2020-02-11,0.0,Massachusetts,MA
18,2020-02-11,0.0,Indiana,IN
17,2020-02-11,0.1496078431372549,Illinois,IL
26,2020-02-11,0.0,Michigan,MI
24,2020-02-11,0.0,Maryland,MD
23,2020-02-11,0.0,Maine,ME
27,2020-02-11,0.0,Minnesota,MN
21,2020-02-11,0.0,Kentucky,KY
20,2020-02-11,0.0,Kansas,KS
19,2020-02-11,0.0,Iowa,IA
28,2020-02-11,0.0,Mississippi,MS
9,2020-02-11,0.0,Connecticut,CT
22,2020-02-11,0.0,Louisiana,LA
30,2020-02-11,0.0,Montana,MT
44,2020-02-11,0.0,Rhode Island,RI
56,2020-02-11,0.0,Wyoming,WY
40,2020-02-11,0.0,Oklahoma,OK
39,2020-02-11,0.0,Ohio,OH
38,2020-02-11,0.0,North Dakota,ND
37,2020-02-11,0.0,North Carolina,NC
32,2020-02-11,0.0,Nevada,NV
34,2020-02-11,0.0,New Jersey,NJ
33,2020-02-11,0.0,New Hampshire,NH
41,2020-02-11,0.0,Oregon,OR
36,2020-02-11,0.0,New York,NY
42,2020-02-11,0.0,Pennsylvania,PA
35,2020-02-11,0.0,New Mexico,NM
45,2020-02-11,0.0,South Carolina,SC
48,2020-02-11,0.0,Texas,TX
55,2020-02-11,0.0,Wisconsin,WI
54,2020-02-11,0.0,West Virginia,WV
53,2020-02-11,0.9353846153846151,Washington,WA
51,2020-02-11,0.0,Virginia,VA
31,2020-02-11,0.0,Nebraska,NE
49,2020-02-11,0.0,Utah,UT
47,2020-02-11,0.0,Tennessee,TN
46,2020-02-11,0.0,South Dakota,SD
50,2020-02-11,0.0,Vermont,VT
13,2020-02-12,0.0,Georgia,GA
1,2020-02-12,0.0,Alabama,AL
4,2020-02-12,1.2253333333333332,Arizona,AZ
5,2020-02-12,0.0,Arkansas,AR
6,2020-02-12,0.5681034482758621,California,CA
8,2020-02-12,0.0,Colorado,CO
9,2020-02-12,0.0,Connecticut,CT
10,2020-02-12,0.0,Delaware,DE
11,2020-02-12,0.0,District Of Columbia,DC
12,2020-02-12,0.0,Florida,FL
16,2020-02-12,0.0,Idaho,ID
28,2020-02-12,0.0,Mississippi,MS
18,2020-02-12,0.0,Indiana,IN
19,2020-02-12,0.0,Iowa,IA
20,2020-02-12,0.0,Kansas,KS
21,2020-02-12,0.0,Kentucky,KY
22,2020-02-12,0.0,Louisiana,LA
23,2020-02-12,0.0,Maine,ME
24,2020-02-12,0.0,Maryland,MD
25,2020-02-12,0.0,Massachusetts,MA
26,2020-02-12,0.0,Michigan,MI
27,2020-02-12,0.0,Minnesota,MN
29,2020-02-12,0.0,Missouri,MO
17,2020-02-12,0.1496078431372549,Illinois,IL
30,2020-02-12,0.0,Montana,MT
44,2020-02-12,0.0,Rhode Island,RI
41,2020-02-12,0.0,Oregon,OR
32,2020-02-12,0.0,Nevada,NV
33,2020-02-12,0.0,New Hampshire,NH
34,2020-02-12,0.0,New Jersey,NJ
35,2020-02-12,0.0,New Mexico,NM
36,2020-02-12,0.0,New York,NY
37,2020-02-12,0.0,North Carolina,NC
38,2020-02-12,0.0,North Dakota,ND
39,2020-02-12,0.0,Ohio,OH
40,2020-02-12,0.0,Oklahoma,OK
42,2020-02-12,0.0,Pennsylvania,PA
56,2020-02-12,0.0,Wyoming,WY
45,2020-02-12,0.0,South Carolina,SC
46,2020-02-12,0.0,South Dakota,SD
47,2020-02-12,0.0,Tennessee,TN
48,2020-02-12,0.0,Texas,TX
49,2020-02-12,0.0,Utah,UT
50,2020-02-12,0.0,Vermont,VT
51,2020-02-12,0.0,Virginia,VA
53,2020-02-12,0.9353846153846151,Washington,WA
54,2020-02-12,0.0,West Virginia,WV
55,2020-02-12,0.0,Wisconsin,WI
31,2020-02-12,0.0,Nebraska,NE
12,2020-02-13,0.0,Florida,FL
11,2020-02-13,0.0,District Of Columbia,DC
10,2020-02-13,0.0,Delaware,DE
9,2020-02-13,0.0,Connecticut,CT
1,2020-02-13,0.0,Alabama,AL
6,2020-02-13,0.5681034482758621,California,CA
5,2020-02-13,0.0,Arkansas,AR
4,2020-02-13,1.2253333333333332,Arizona,AZ
13,2020-02-13,0.0,Georgia,GA
8,2020-02-13,0.0,Colorado,CO
16,2020-02-13,0.0,Idaho,ID
21,2020-02-13,0.0,Kentucky,KY
18,2020-02-13,0.0,Indiana,IN
19,2020-02-13,0.0,Iowa,IA
20,2020-02-13,0.0,Kansas,KS
22,2020-02-13,0.0,Louisiana,LA
23,2020-02-13,0.0,Maine,ME
24,2020-02-13,0.0,Maryland,MD
25,2020-02-13,0.0,Massachusetts,MA
26,2020-02-13,0.0,Michigan,MI
27,2020-02-13,0.0,Minnesota,MN
28,2020-02-13,0.0,Mississippi,MS
29,2020-02-13,0.0,Missouri,MO
56,2020-02-13,0.0,Wyoming,WY
17,2020-02-13,0.1496078431372549,Illinois,IL
44,2020-02-13,0.0,Rhode Island,RI
40,2020-02-13,0.0,Oklahoma,OK
39,2020-02-13,0.0,Ohio,OH
38,2020-02-13,0.0,North Dakota,ND
37,2020-02-13,0.0,North Carolina,NC
32,2020-02-13,0.0,Nevada,NV
35,2020-02-13,0.0,New Mexico,NM
34,2020-02-13,0.0,New Jersey,NJ
33,2020-02-13,0.0,New Hampshire,NH
41,2020-02-13,0.0,Oregon,OR
36,2020-02-13,0.0,New York,NY
42,2020-02-13,0.0,Pennsylvania,PA
30,2020-02-13,0.0,Montana,MT
45,2020-02-13,0.0,South Carolina,SC
46,2020-02-13,0.0,South Dakota,SD
47,2020-02-13,0.0,Tennessee,TN
49,2020-02-13,0.0,Utah,UT
50,2020-02-13,0.0,Vermont,VT
51,2020-02-13,0.0,Virginia,VA
53,2020-02-13,0.9353846153846151,Washington,WA
54,2020-02-13,0.0,West Virginia,WV
55,2020-02-13,0.0,Wisconsin,WI
31,2020-02-13,0.0,Nebraska,NE
48,2020-02-13,0.0,Texas,TX
12,2020-02-14,0.0,Florida,FL
11,2020-02-14,0.0,District Of Columbia,DC
10,2020-02-14,0.0,Delaware,DE
8,2020-02-14,0.0,Colorado,CO
29,2020-02-14,0.0,Missouri,MO
5,2020-02-14,0.0,Arkansas,AR
4,2020-02-14,1.2253333333333332,Arizona,AZ
1,2020-02-14,0.0,Alabama,AL
13,2020-02-14,0.0,Georgia,GA
6,2020-02-14,0.5681034482758621,California,CA
16,2020-02-14,0.0,Idaho,ID
25,2020-02-14,0.0,Massachusetts,MA
18,2020-02-14,0.0,Indiana,IN
17,2020-02-14,0.1496078431372549,Illinois,IL
26,2020-02-14,0.0,Michigan,MI
24,2020-02-14,0.0,Maryland,MD
23,2020-02-14,0.0,Maine,ME
27,2020-02-14,0.0,Minnesota,MN
21,2020-02-14,0.0,Kentucky,KY
20,2020-02-14,0.0,Kansas,KS
19,2020-02-14,0.0,Iowa,IA
28,2020-02-14,0.0,Mississippi,MS
9,2020-02-14,0.0,Connecticut,CT
22,2020-02-14,0.0,Louisiana,LA
30,2020-02-14,0.0,Montana,MT
44,2020-02-14,0.0,Rhode Island,RI
56,2020-02-14,0.0,Wyoming,WY
40,2020-02-14,0.0,Oklahoma,OK
39,2020-02-14,0.0,Ohio,OH
38,2020-02-14,0.0,North Dakota,ND
37,2020-02-14,0.0,North Carolina,NC
32,2020-02-14,0.0,Nevada,NV
34,2020-02-14,0.0,New Jersey,NJ
33,2020-02-14,0.0,New Hampshire,NH
41,2020-02-14,0.0,Oregon,OR
36,2020-02-14,0.0,New York,NY
42,2020-02-14,0.0,Pennsylvania,PA
35,2020-02-14,0.0,New Mexico,NM
45,2020-02-14,0.0,South Carolina,SC
48,2020-02-14,0.0,Texas,TX
55,2020-02-14,0.0,Wisconsin,WI
54,2020-02-14,0.0,West Virginia,WV
53,2020-02-14,0.9353846153846151,Washington,WA
51,2020-02-14,0.0,Virginia,VA
31,2020-02-14,0.0,Nebraska,NE
49,2020-02-14,0.0,Utah,UT
47,2020-02-14,0.0,Tennessee,TN
46,2020-02-14,0.0,South Dakota,SD
50,2020-02-14,0.0,Vermont,VT
13,2020-02-15,0.0,Georgia,GA
1,2020-02-15,0.0,Alabama,AL
4,2020-02-15,1.2253333333333332,Arizona,AZ
5,2020-02-15,0.0,Arkansas,AR
6,2020-02-15,0.5681034482758621,California,CA
8,2020-02-15,0.0,Colorado,CO
9,2020-02-15,0.0,Connecticut,CT
10,2020-02-15,0.0,Delaware,DE
11,2020-02-15,0.0,District Of Columbia,DC
12,2020-02-15,0.0,Florida,FL
16,2020-02-15,0.0,Idaho,ID
28,2020-02-15,0.0,Mississippi,MS
18,2020-02-15,0.0,Indiana,IN
19,2020-02-15,0.0,Iowa,IA
20,2020-02-15,0.0,Kansas,KS
21,2020-02-15,0.0,Kentucky,KY
22,2020-02-15,0.0,Louisiana,LA
23,2020-02-15,0.0,Maine,ME
24,2020-02-15,0.0,Maryland,MD
25,2020-02-15,0.0,Massachusetts,MA
26,2020-02-15,0.0,Michigan,MI
27,2020-02-15,0.0,Minnesota,MN
29,2020-02-15,0.0,Missouri,MO
56,2020-02-15,0.0,Wyoming,WY
17,2020-02-15,0.1496078431372549,Illinois,IL
44,2020-02-15,0.0,Rhode Island,RI
41,2020-02-15,0.0,Oregon,OR
32,2020-02-15,0.0,Nevada,NV
33,2020-02-15,0.0,New Hampshire,NH
34,2020-02-15,0.0,New Jersey,NJ
35,2020-02-15,0.0,New Mexico,NM
36,2020-02-15,0.0,New York,NY
37,2020-02-15,0.0,North Carolina,NC
38,2020-02-15,0.0,North Dakota,ND
39,2020-02-15,0.0,Ohio,OH
40,2020-02-15,0.0,Oklahoma,OK
42,2020-02-15,0.0,Pennsylvania,PA
30,2020-02-15,0.0,Montana,MT
45,2020-02-15,0.0,South Carolina,SC
46,2020-02-15,0.0,South Dakota,SD
47,2020-02-15,0.0,Tennessee,TN
48,2020-02-15,0.0,Texas,TX
49,2020-02-15,0.0,Utah,UT
50,2020-02-15,0.0,Vermont,VT
51,2020-02-15,0.0,Virginia,VA
53,2020-02-15,0.9353846153846151,Washington,WA
54,2020-02-15,0.0,West Virginia,WV
55,2020-02-15,0.0,Wisconsin,WI
31,2020-02-15,0.0,Nebraska,NE
16,2020-02-16,0.0,Idaho,ID
13,2020-02-16,0.0,Georgia,GA
12,2020-02-16,0.0,Florida,FL
11,2020-02-16,0.0,District Of Columbia,DC
4,2020-02-16,1.2253333333333332,Arizona,AZ
6,2020-02-16,0.5681034482758621,California,CA
5,2020-02-16,0.0,Arkansas,AR
10,2020-02-16,0.0,Delaware,DE
9,2020-02-16,0.0,Connecticut,CT
18,2020-02-16,0.0,Indiana,IN
24,2020-02-16,0.0,Maryland,MD
27,2020-02-16,0.0,Minnesota,MN
26,2020-02-16,0.0,Michigan,MI
25,2020-02-16,0.0,Massachusetts,MA
1,2020-02-16,0.0,Alabama,AL
28,2020-02-16,0.0,Mississippi,MS
22,2020-02-16,0.0,Louisiana,LA
21,2020-02-16,0.0,Kentucky,KY
20,2020-02-16,0.0,Kansas,KS
19,2020-02-16,0.0,Iowa,IA
23,2020-02-16,0.0,Maine,ME
17,2020-02-16,0.1496078431372549,Illinois,IL
29,2020-02-16,0.0,Missouri,MO
8,2020-02-16,0.0,Colorado,CO
30,2020-02-16,0.0,Montana,MT
36,2020-02-16,0.0,New York,NY
41,2020-02-16,0.0,Oregon,OR
40,2020-02-16,0.0,Oklahoma,OK
39,2020-02-16,0.0,Ohio,OH
38,2020-02-16,0.0,North Dakota,ND
33,2020-02-16,0.0,New Hampshire,NH
35,2020-02-16,0.0,New Mexico,NM
42,2020-02-16,0.0,Pennsylvania,PA
37,2020-02-16,0.0,North Carolina,NC
44,2020-02-16,0.0,Rhode Island,RI
49,2020-02-16,0.0,Utah,UT
34,2020-02-16,0.0,New Jersey,NJ
47,2020-02-16,0.0,Tennessee,TN
46,2020-02-16,0.0,South Dakota,SD
45,2020-02-16,0.0,South Carolina,SC
56,2020-02-16,0.0,Wyoming,WY
55,2020-02-16,0.0,Wisconsin,WI
54,2020-02-16,0.0,West Virginia,WV
31,2020-02-16,0.0,Nebraska,NE
51,2020-02-16,0.0,Virginia,VA
50,2020-02-16,0.0,Vermont,VT
32,2020-02-16,0.0,Nevada,NV
48,2020-02-16,0.0,Texas,TX
53,2020-02-16,0.9353846153846151,Washington,WA
13,2020-02-17,0.0,Georgia,GA
1,2020-02-17,0.0,Alabama,AL
4,2020-02-17,1.2253333333333332,Arizona,AZ
5,2020-02-17,0.0,Arkansas,AR
6,2020-02-17,0.5681034482758621,California,CA
8,2020-02-17,0.0,Colorado,CO
9,2020-02-17,0.0,Connecticut,CT
10,2020-02-17,0.0,Delaware,DE
11,2020-02-17,0.0,District Of Columbia,DC
12,2020-02-17,0.0,Florida,FL
16,2020-02-17,0.0,Idaho,ID
28,2020-02-17,0.0,Mississippi,MS
18,2020-02-17,0.0,Indiana,IN
19,2020-02-17,0.0,Iowa,IA
20,2020-02-17,0.0,Kansas,KS
21,2020-02-17,0.0,Kentucky,KY
22,2020-02-17,0.0,Louisiana,LA
23,2020-02-17,0.0,Maine,ME
24,2020-02-17,0.0,Maryland,MD
25,2020-02-17,0.0,Massachusetts,MA
26,2020-02-17,0.0,Michigan,MI
27,2020-02-17,0.0,Minnesota,MN
29,2020-02-17,0.0,Missouri,MO
17,2020-02-17,0.1496078431372549,Illinois,IL
30,2020-02-17,0.0,Montana,MT
44,2020-02-17,0.0,Rhode Island,RI
41,2020-02-17,0.0,Oregon,OR
32,2020-02-17,0.0,Nevada,NV
33,2020-02-17,0.0,New Hampshire,NH
34,2020-02-17,0.0,New Jersey,NJ
35,2020-02-17,0.0,New Mexico,NM
36,2020-02-17,0.0,New York,NY
37,2020-02-17,0.0,North Carolina,NC
38,2020-02-17,0.0,North Dakota,ND
39,2020-02-17,0.0,Ohio,OH
40,2020-02-17,0.0,Oklahoma,OK
42,2020-02-17,0.0,Pennsylvania,PA
56,2020-02-17,0.0,Wyoming,WY
45,2020-02-17,0.0,South Carolina,SC
46,2020-02-17,0.0,South Dakota,SD
47,2020-02-17,0.0,Tennessee,TN
48,2020-02-17,0.0,Texas,TX
49,2020-02-17,0.0,Utah,UT
50,2020-02-17,0.0,Vermont,VT
51,2020-02-17,0.0,Virginia,VA
53,2020-02-17,0.9353846153846151,Washington,WA
54,2020-02-17,0.0,West Virginia,WV
55,2020-02-17,0.0,Wisconsin,WI
31,2020-02-17,0.0,Nebraska,NE
12,2020-02-18,0.0,Florida,FL
11,2020-02-18,0.0,District Of Columbia,DC
10,2020-02-18,0.0,Delaware,DE
8,2020-02-18,0.0,Colorado,CO
29,2020-02-18,0.0,Missouri,MO
